# NASA/JPL Horizons target 699 (saturn), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 20d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2444716.500000000,-9.472846505771162E+00,-1.257018962033065E+00,3.983037344102539E-01,4.367149209822915E-04,-5.549090302656034E-03,7.971859848277187E-05
2444736.500000000,-9.463475830090431E+00,-1.367903542390689E+00,3.998669974456781E-01,5.011184904294120E-04,-5.539205288397108E-03,7.650692583230239E-05
2444756.500000000,-9.452819474611502E+00,-1.478600250740306E+00,4.013748786125338E-01,5.643728898498479E-04,-5.529633294963541E-03,7.392561192552849E-05
2444776.500000000,-9.440880232634134E+00,-1.589099090626591E+00,4.028297178238658E-01,6.287377943191518E-04,-5.520222420683140E-03,7.168291350169716E-05
2444796.500000000,-9.427656525935191E+00,-1.699384536490465E+00,4.042305366065236E-01,6.937532247021693E-04,-5.508893285667063E-03,6.874140030004952E-05
2444816.500000000,-9.413154124887351E+00,-1.809437065367846E+00,4.055748452961737E-01,7.572227059258587E-04,-5.496117803570098E-03,6.554948648813158E-05
2444836.500000000,-9.397382563207511E+00,-1.919243340065484E+00,4.068635765194088E-01,8.196917951400928E-04,-5.483685355041680E-03,6.298054431291203E-05
2444856.500000000,-9.380345220850364E+00,-2.028793496573264E+00,4.080990105241401E-01,8.832407839767182E-04,-5.471390696922928E-03,6.072985128071079E-05
2444876.500000000,-9.362041626495687E+00,-2.138072034803695E+00,4.092800003645883E-01,9.473202198111933E-04,-5.457025661883785E-03,5.769538321667996E-05
2444896.500000000,-9.342479191708346E+00,-2.247060179766463E+00,4.104041860362949E-01,1.009625253913105E-03,-5.441460548773534E-03,5.453828398203639E-05
2444916.500000000,-9.321668027753816E+00,-2.355746125013049E+00,4.114728579196833E-01,1.071152007342264E-03,-5.426365042060730E-03,5.201881908972534E-05
2444936.500000000,-9.299611173948479E+00,-2.464120775820284E+00,4.124881194747696E-01,1.133785462702740E-03,-5.411225435776480E-03,4.969998160577930E-05
2444956.500000000,-9.276308571775409E+00,-2.572168762341386E+00,4.134485975701773E-01,1.196742969794755E-03,-5.394108909257498E-03,4.665211313287018E-05
2444976.500000000,-9.251767961916164E+00,-2.679871940501300E+00,4.143521082059913E-01,1.257978273595565E-03,-5.375818679803735E-03,4.348633052921322E-05
2444996.500000000,-9.225999409592033E+00,-2.787218867164947E+00,4.152001354600134E-01,1.318473618377949E-03,-5.358133444885216E-03,4.102702534782159E-05
2445016.500000000,-9.199005562794870E+00,-2.894200306988568E+00,4.159947049283841E-01,1.380194630796126E-03,-5.340198947406875E-03,3.865383448921001E-05
2445036.500000000,-9.170787094270921E+00,-3.000799906459982E+00,4.167341661913552E-01,1.441977758609905E-03,-5.320251996928006E-03,3.556885598677134E-05
2445056.500000000,-9.141353146433881E+00,-3.106999590041389E+00,4.174166374070112E-01,1.502032248653899E-03,-5.299281332280488E-03,3.244720302298721E-05
2445076.500000000,-9.110714535760474E+00,-3.212788146292842E+00,4.180438016673287E-01,1.561350918777334E-03,-5.278853529005068E-03,2.999537737159225E-05
2445096.500000000,-9.078874951813784E+00,-3.318156539086625E+00,4.186176415082937E-01,1.621910581449092E-03,-5.258241262599621E-03,2.764147310989347E-05
2445116.500000000,-9.045836243030275E+00,-3.423088685296655E+00,4.191363015601218E-01,1.682353750143077E-03,-5.235456203309245E-03,2.448616023684935E-05
2445136.500000000,-9.011609094580429E+00,-3.527567607636040E+00,4.195981178337514E-01,1.740934352472979E-03,-5.211924777699535E-03,2.142425309023748E-05
2445156.500000000,-8.976204482364723E+00,-3.631583593421573E+00,4.200050263489154E-01,1.798968417547132E-03,-5.189009159787298E-03,1.902624436547278E-05
