# NASA/JPL Horizons target 899 (neptune), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 30d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2447756.500000000,5.978446953766080E+00,-2.961259127053339E+01,4.720487387100922E-01,3.051415644265061E-03,6.401717045124323E-04,-8.311792193267175E-05
2447786.500000000,6.069960791104246E+00,-2.959325742294766E+01,4.695418248777845E-01,3.049727833456735E-03,6.495025012009507E-04,-8.342723555119096E-05
2447816.500000000,6.161414273016788E+00,-2.957364503176003E+01,4.670303267808479E-01,3.047875683556398E-03,6.586309609702500E-04,-8.382546370756127E-05
2447846.500000000,6.252806399356833E+00,-2.955375548502296E+01,4.645142271964631E-01,3.045821654044799E-03,6.676114866123944E-04,-8.421085898500690E-05
2447876.500000000,6.344136691476339E+00,-2.953358986302891E+01,4.619936048349524E-01,3.043569830419559E-03,6.765430733870446E-04,-8.448259724377517E-05
2447906.500000000,6.435405289003086E+00,-2.951314927158021E+01,4.594685336256100E-01,3.041230794417760E-03,6.855413038524040E-04,-8.458977108735526E-05
2447936.500000000,6.526613382174348E+00,-2.949243386739195E+01,4.569390280948172E-01,3.038950878328364E-03,6.947325625020715E-04,-8.455034294852371E-05
2447966.500000000,6.617761465402259E+00,-2.947144230253292E+01,4.544051758165853E-01,3.036800767512212E-03,7.041271342916717E-04,-8.444222312835281E-05
2447996.500000000,6.708848906836412E+00,-2.945017337201486E+01,4.518670313208532E-01,3.034812479063770E-03,7.136354512107683E-04,-8.437173453417281E-05
2448026.500000000,6.799874799564236E+00,-2.942862628076597E+01,4.493245655492769E-01,3.032956281231980E-03,7.231579794291175E-04,-8.442776119831884E-05
2448056.500000000,6.890837430099511E+00,-2.940680069334264E+01,4.467777835129648E-01,3.031121361065257E-03,7.325533029621630E-04,-8.464951356269452E-05
2448086.500000000,6.981735180309851E+00,-2.938469761472960E+01,4.442266276930753E-01,3.029206481651103E-03,7.417288351257162E-04,-8.500795836762648E-05
2448116.500000000,7.072567685193157E+00,-2.936231821395467E+01,4.416709900513848E-01,3.027130860510225E-03,7.507365417383445E-04,-8.541090863550684E-05
2448146.500000000,7.163334706166841E+00,-2.933966293020776E+01,4.391108723098051E-01,3.024850575108637E-03,7.596704762741692E-04,-8.575016329280447E-05
2448176.500000000,7.254036081431314E+00,-2.931673199739163E+01,4.365463103854016E-01,3.022417254598545E-03,7.686439445864332E-04,-8.594793659390537E-05
2448206.500000000,7.344671869089883E+00,-2.929352485016765E+01,4.339773803151711E-01,3.019915746768197E-03,7.777838130639839E-04,-8.597846012668583E-05
2448236.500000000,7.435241073774137E+00,-2.927004062624161E+01,4.314042662574022E-01,3.017440079219656E-03,7.871072347239149E-04,-8.588594773120140E-05
2448266.500000000,7.525742463863284E+00,-2.924627948130425E+01,4.288270792418769E-01,3.015109815531124E-03,7.965472899032643E-04,-8.577217415774535E-05
2448296.500000000,7.616175596195969E+00,-2.922224179965758E+01,4.262458221078676E-01,3.012962813713054E-03,8.060212171538298E-04,-8.574428830722877E-05
2448326.500000000,7.706540001390938E+00,-2.919792798836987E+01,4.236604680717210E-01,3.010941177724518E-03,8.154057097868890E-04,-8.587173110265760E-05
2448356.500000000,7.796835755791593E+00,-2.917333871366311E+01,4.210708763759254E-01,3.008962515254775E-03,8.246316852829603E-04,-8.616140173546888E-05
2448386.500000000,7.887063479455739E+00,-2.914847354041500E+01,4.184769011767612E-01,3.006891211931980E-03,8.337315794694798E-04,-8.655036685803576E-05
2448416.500000000,7.977222626105836E+00,-2.912333124117898E+01,4.158785422219072E-01,3.004600864050834E-03,8.427496994465966E-04,-8.693448848409068E-05
2448446.500000000,8.067311852297404E+00,-2.909791098792765E+01,4.132758567102610E-01,3.002073333466897E-03,8.517706868085492E-04,-8.721084864758291E-05
2448476.500000000,8.157329561453958E+00,-2.907221200610541E+01,4.106689836721407E-01,2.999359769084109E-03,8.609041246347519E-04,-8.731870678541358E-05
2448506.500000000,8.247273527734547E+00,-2.904623435714691E+01,4.080581318620399E-01,2.996584707866137E-03,8.701697417068221E-04,-8.727298820277983E-05
2448536.500000000,8.337142356690986E+00,-2.901997933822835E+01,4.054433887273899E-01,2.993917714613946E-03,8.795450904545719E-04,-8.715266776627531E-05
2448566.500000000,8.426935997293706E+00,-2.899344789201811E+01,4.028247493218748E-01,2.991440854963735E-03,8.889979183359434E-04,-8.706079846138856E-05
