# NASA/JPL Horizons target 499 (mars), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 5d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2444021.500000000,1.329932211553245E+00,4.835735423153724E-01,-2.261717390978592E-02,-4.240987182177310E-03,1.434567107525860E-02,4.048421769915624E-04
2444026.500000000,1.307007207242077E+00,5.546420533546559E-01,-2.056443133568869E-02,-4.925901702418451E-03,1.407602565696152E-02,4.160586451488950E-04
2444031.500000000,1.280705787985366E+00,6.242780232349290E-01,-1.845855813764890E-02,-5.591265133299460E-03,1.377291776009328E-02,4.260928693066242E-04
2444036.500000000,1.251129903884947E+00,6.923181566575877E-01,-1.630548456230989E-02,-6.235424914437977E-03,1.343796767759792E-02,4.349381386140546E-04
2444041.500000000,1.218389386613032E+00,7.586074474538701E-01,-1.411116092724189E-02,-6.856881105523161E-03,1.307286802281936E-02,4.425930588670183E-04
2444046.500000000,1.182601185875792E+00,8.229995017275513E-01,-1.188153224325118E-02,-7.454286481433597E-03,1.267936864355689E-02,4.490611426892815E-04
2444051.500000000,1.143888607372847E+00,8.853567865811154E-01,-9.622514409442536E-03,-8.026445550670600E-03,1.225926179400467E-02,4.543504439678467E-04
2444056.500000000,1.102380558573348E+00,9.455508075023332E-01,-7.339972011489116E-03,-8.572312562109241E-03,1.181436821153626E-02,4.584733510196217E-04
2444061.500000000,1.058210809190803E+00,1.003462217891881E+00,-5.039697851505068E-03,-9.090987764409371E-03,1.134652421317720E-02,4.614461758240221E-04
2444066.500000000,1.011517272642756E+00,1.058980865308487E+00,-2.727394284339457E-03,-9.581712504015545E-03,1.085756930432150E-02,4.632887071241472E-04
2444071.500000000,9.624413137967800E-01,1.112005779638203E+00,-4.086564103263515E-04,-1.004386377304548E-02,1.034933507244210E-02,4.640239627118731E-04
2444076.500000000,9.111270872453598E-01,1.162445108642969E+00,1.911042875721103E-03,-1.047694765635858E-02,9.823635490951711E-03,4.636777921029938E-04
2444081.500000000,8.577209093887100E-01,1.210216006529918E+00,4.226366029157388E-03,-1.088059210915441E-02,9.282257891318561E-03,4.622784205003129E-04
2444086.500000000,8.023706668338086E-01,1.255244481198558E+00,6.532122236266695E-03,-1.125453974659443E-02,8.726955158520202E-03,4.598562185011704E-04
2444091.500000000,7.452252628573321E-01,1.297465205642823E+00,8.823277092681625E-03,-1.159864006995258E-02,8.159439382206484E-03,4.564433669926495E-04
2444096.500000000,6.864341029895366E-01,1.336821298829888E+00,1.109496067439348E-02,-1.191284134811142E-02,7.581376122424724E-03,4.520734295382641E-04
2444101.500000000,6.261466203333872E-01,1.373264081177697E+00,1.334247407119822E-02,-1.219718286120024E-02,6.994379671290474E-03,4.467811547076667E-04
